model,repeat,fold,metric,value
B5_xgboost__LATE,0,2,f1__BRCA_Basal,0.9696969696969697
B5_xgboost__LATE,0,3,f1__BRCA_Basal,0.9552238805970149
B5_xgboost__LATE,0,4,f1__BRCA_Basal,0.96875
B5_xgboost__LATE,1,0,f1__BRCA_Basal,1.0
B5_xgboost__LATE,1,1,f1__BRCA_Basal,0.9850746268656716
B5_xgboost__LATE,1,2,f1__BRCA_Basal,0.9846153846153847
B5_xgboost__LATE,1,3,f1__BRCA_Basal,0.9705882352941176
B5_xgboost__LATE,1,4,f1__BRCA_Basal,0.9841269841269841
B5_xgboost__LATE,2,0,f1__BRCA_Basal,1.0
B5_xgboost__LATE,2,1,f1__BRCA_Basal,1.0
B5_xgboost__LATE,2,2,f1__BRCA_Basal,0.9850746268656716
B5_xgboost__LATE,2,3,f1__BRCA_Basal,0.9411764705882353
B5_xgboost__LATE,2,4,f1__BRCA_Basal,0.967741935483871
B5_xgboost__LATE,3,0,f1__BRCA_Basal,1.0
B5_xgboost__LATE,3,1,f1__BRCA_Basal,0.9696969696969697
B5_xgboost__LATE,3,2,f1__BRCA_Basal,0.9850746268656716
B5_xgboost__LATE,3,3,f1__BRCA_Basal,0.9846153846153847
B5_xgboost__LATE,3,4,f1__BRCA_Basal,0.9538461538461539
B5_xgboost__LATE,4,0,f1__BRCA_Basal,0.9841269841269841
B5_xgboost__LATE,4,1,f1__BRCA_Basal,0.9393939393939394
B5_xgboost__LATE,4,2,f1__BRCA_Basal,1.0
B5_xgboost__LATE,4,3,f1__BRCA_Basal,0.9705882352941176
B5_xgboost__LATE,4,4,f1__BRCA_Basal,0.9846153846153847
B0a_dummy_stratified,0,0,precision__BRCA_Basal,0.13157894736842105
B0a_dummy_stratified,0,1,precision__BRCA_Basal,0.1388888888888889
B0a_dummy_stratified,0,2,precision__BRCA_Basal,0.21052631578947367
B0a_dummy_stratified,0,3,precision__BRCA_Basal,0.18421052631578946
B0a_dummy_stratified,0,4,precision__BRCA_Basal,0.3333333333333333
B0a_dummy_stratified,1,0,precision__BRCA_Basal,0.3157894736842105
B0a_dummy_stratified,1,1,precision__BRCA_Basal,0.1111111111111111
B0a_dummy_stratified,1,2,precision__BRCA_Basal,0.3157894736842105
B0a_dummy_stratified,1,3,precision__BRCA_Basal,0.18421052631578946
B0a_dummy_stratified,1,4,precision__BRCA_Basal,0.23076923076923078
B0a_dummy_stratified,2,0,precision__BRCA_Basal,0.15789473684210525
B0a_dummy_stratified,2,1,precision__BRCA_Basal,0.2777777777777778
B0a_dummy_stratified,2,2,precision__BRCA_Basal,0.21052631578947367
B0a_dummy_stratified,2,3,precision__BRCA_Basal,0.18421052631578946
B0a_dummy_stratified,2,4,precision__BRCA_Basal,0.15384615384615385
B0a_dummy_stratified,3,0,precision__BRCA_Basal,0.18421052631578946
B0a_dummy_stratified,3,1,precision__BRCA_Basal,0.19444444444444445
B0a_dummy_stratified,3,2,precision__BRCA_Basal,0.2894736842105263
B0a_dummy_stratified,3,3,precision__BRCA_Basal,0.23684210526315788
B0a_dummy_stratified,3,4,precision__BRCA_Basal,0.2564102564102564
B0a_dummy_stratified,4,0,precision__BRCA_Basal,0.21052631578947367
B0a_dummy_stratified,4,1,precision__BRCA_Basal,0.08333333333333333
B0a_dummy_stratified,4,2,precision__BRCA_Basal,0.15789473684210525
B0a_dummy_stratified,4,3,precision__BRCA_Basal,0.18421052631578946
B0a_dummy_stratified,4,4,precision__BRCA_Basal,0.2564102564102564
B0b_dummy_mostfreq,0,0,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,0,1,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,0,2,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,0,3,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,0,4,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,1,0,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,1,1,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,1,2,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,1,3,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,1,4,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,2,0,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,2,1,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,2,2,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,2,3,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,2,4,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,3,0,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,3,1,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,3,2,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,3,3,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,3,4,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,4,0,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,4,1,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,4,2,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,4,3,precision__BRCA_Basal,0.0
B0b_dummy_mostfreq,4,4,precision__BRCA_Basal,0.0
B1_pam50_centroid,0,0,precision__BRCA_Basal,1.0
B1_pam50_centroid,0,1,precision__BRCA_Basal,0.96875
B1_pam50_centroid,0,2,precision__BRCA_Basal,0.9142857142857143
B1_pam50_centroid,0,3,precision__BRCA_Basal,0.9428571428571428
B1_pam50_centroid,0,4,precision__BRCA_Basal,0.9411764705882353
B1_pam50_centroid,1,0,precision__BRCA_Basal,0.9696969696969697
B1_pam50_centroid,1,1,precision__BRCA_Basal,0.96875
B1_pam50_centroid,1,2,precision__BRCA_Basal,0.9166666666666666
B1_pam50_centroid,1,3,precision__BRCA_Basal,0.9166666666666666
B1_pam50_centroid,1,4,precision__BRCA_Basal,0.96875
B1_pam50_centroid,2,0,precision__BRCA_Basal,0.9696969696969697
B1_pam50_centroid,2,1,precision__BRCA_Basal,0.9428571428571428
B1_pam50_centroid,2,2,precision__BRCA_Basal,0.9705882352941176
B1_pam50_centroid,2,3,precision__BRCA_Basal,0.8888888888888888
B1_pam50_centroid,2,4,precision__BRCA_Basal,1.0
B1_pam50_centroid,3,0,precision__BRCA_Basal,0.9696969696969697
B1_pam50_centroid,3,1,precision__BRCA_Basal,0.8888888888888888
B1_pam50_centroid,3,2,precision__BRCA_Basal,0.9428571428571428
B1_pam50_centroid,3,3,precision__BRCA_Basal,0.9411764705882353
B1_pam50_centroid,3,4,precision__BRCA_Basal,1.0
B1_pam50_centroid,4,0,precision__BRCA_Basal,0.9393939393939394
B1_pam50_centroid,4,1,precision__BRCA_Basal,0.9166666666666666
B1_pam50_centroid,4,2,precision__BRCA_Basal,0.9166666666666666
B1_pam50_centroid,4,3,precision__BRCA_Basal,1.0
B1_pam50_centroid,4,4,precision__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg,0,0,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,0,1,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,0,2,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,0,3,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,0,4,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,1,0,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,1,1,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,1,2,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,1,3,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,1,4,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,2,0,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,2,1,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,2,2,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,2,3,precision__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg,2,4,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,3,0,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,3,1,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,3,2,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,3,3,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,3,4,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,4,0,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,4,1,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,4,2,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,4,3,precision__BRCA_Basal,1.0
B2_elasticnet_logreg,4,4,precision__BRCA_Basal,1.0
B3_linear_svm,0,0,precision__BRCA_Basal,1.0
B3_linear_svm,0,1,precision__BRCA_Basal,0.9705882352941176
B3_linear_svm,0,2,precision__BRCA_Basal,1.0
B3_linear_svm,0,3,precision__BRCA_Basal,1.0
B3_linear_svm,0,4,precision__BRCA_Basal,1.0
B3_linear_svm,1,0,precision__BRCA_Basal,1.0
B3_linear_svm,1,1,precision__BRCA_Basal,0.9696969696969697
B3_linear_svm,1,2,precision__BRCA_Basal,1.0
B3_linear_svm,1,3,precision__BRCA_Basal,1.0
B3_linear_svm,1,4,precision__BRCA_Basal,0.96875
B3_linear_svm,2,0,precision__BRCA_Basal,1.0
B3_linear_svm,2,1,precision__BRCA_Basal,1.0
B3_linear_svm,2,2,precision__BRCA_Basal,0.9428571428571428
B3_linear_svm,2,3,precision__BRCA_Basal,0.9428571428571428
B3_linear_svm,2,4,precision__BRCA_Basal,1.0
B3_linear_svm,3,0,precision__BRCA_Basal,1.0
B3_linear_svm,3,1,precision__BRCA_Basal,0.96875
B3_linear_svm,3,2,precision__BRCA_Basal,1.0
B3_linear_svm,3,3,precision__BRCA_Basal,1.0
B3_linear_svm,3,4,precision__BRCA_Basal,0.96875
B3_linear_svm,4,0,precision__BRCA_Basal,1.0
B3_linear_svm,4,1,precision__BRCA_Basal,0.96875
B3_linear_svm,4,2,precision__BRCA_Basal,0.9705882352941176
B3_linear_svm,4,3,precision__BRCA_Basal,1.0
B3_linear_svm,4,4,precision__BRCA_Basal,0.9696969696969697
B4_random_forest,0,0,precision__BRCA_Basal,1.0
B4_random_forest,0,1,precision__BRCA_Basal,1.0
B4_random_forest,0,2,precision__BRCA_Basal,1.0
B4_random_forest,0,3,precision__BRCA_Basal,1.0
B4_random_forest,0,4,precision__BRCA_Basal,1.0
B4_random_forest,1,0,precision__BRCA_Basal,1.0
B4_random_forest,1,1,precision__BRCA_Basal,1.0
B4_random_forest,1,2,precision__BRCA_Basal,1.0
B4_random_forest,1,3,precision__BRCA_Basal,0.9705882352941176
B4_random_forest,1,4,precision__BRCA_Basal,1.0
B4_random_forest,2,0,precision__BRCA_Basal,1.0
B4_random_forest,2,1,precision__BRCA_Basal,1.0
B4_random_forest,2,2,precision__BRCA_Basal,1.0
B4_random_forest,2,3,precision__BRCA_Basal,0.9705882352941176
B4_random_forest,2,4,precision__BRCA_Basal,1.0
B4_random_forest,3,0,precision__BRCA_Basal,1.0
B4_random_forest,3,1,precision__BRCA_Basal,0.9696969696969697
B4_random_forest,3,2,precision__BRCA_Basal,1.0
B4_random_forest,3,3,precision__BRCA_Basal,1.0
B4_random_forest,3,4,precision__BRCA_Basal,1.0
B4_random_forest,4,0,precision__BRCA_Basal,1.0
B4_random_forest,4,1,precision__BRCA_Basal,0.9696969696969697
B4_random_forest,4,2,precision__BRCA_Basal,1.0
B4_random_forest,4,3,precision__BRCA_Basal,1.0
B4_random_forest,4,4,precision__BRCA_Basal,1.0
B5_xgboost,0,0,precision__BRCA_Basal,1.0
B5_xgboost,0,1,precision__BRCA_Basal,1.0
B5_xgboost,0,2,precision__BRCA_Basal,1.0
B5_xgboost,0,3,precision__BRCA_Basal,1.0
B5_xgboost,0,4,precision__BRCA_Basal,1.0
B5_xgboost,1,0,precision__BRCA_Basal,1.0
B5_xgboost,1,1,precision__BRCA_Basal,1.0
B5_xgboost,1,2,precision__BRCA_Basal,1.0
B5_xgboost,1,3,precision__BRCA_Basal,0.9705882352941176
B5_xgboost,1,4,precision__BRCA_Basal,1.0
B5_xgboost,2,0,precision__BRCA_Basal,1.0
B5_xgboost,2,1,precision__BRCA_Basal,1.0
B5_xgboost,2,2,precision__BRCA_Basal,1.0
B5_xgboost,2,3,precision__BRCA_Basal,0.9705882352941176
B5_xgboost,2,4,precision__BRCA_Basal,1.0
B5_xgboost,3,0,precision__BRCA_Basal,1.0
B5_xgboost,3,1,precision__BRCA_Basal,1.0
B5_xgboost,3,2,precision__BRCA_Basal,1.0
B5_xgboost,3,3,precision__BRCA_Basal,0.9705882352941176
B5_xgboost,3,4,precision__BRCA_Basal,0.96875
B5_xgboost,4,0,precision__BRCA_Basal,1.0
B5_xgboost,4,1,precision__BRCA_Basal,0.9696969696969697
B5_xgboost,4,2,precision__BRCA_Basal,1.0
B5_xgboost,4,3,precision__BRCA_Basal,1.0
B5_xgboost,4,4,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,0,0,precision__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg__LATE,0,1,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,0,2,precision__BRCA_Basal,0.9411764705882353
B2_elasticnet_logreg__LATE,0,3,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,0,4,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,1,0,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,1,1,precision__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg__LATE,1,2,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,1,3,precision__BRCA_Basal,0.9705882352941176
B2_elasticnet_logreg__LATE,1,4,precision__BRCA_Basal,0.96875
B2_elasticnet_logreg__LATE,2,0,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,2,1,precision__BRCA_Basal,0.9705882352941176
B2_elasticnet_logreg__LATE,2,2,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,2,3,precision__BRCA_Basal,0.8918918918918919
B2_elasticnet_logreg__LATE,2,4,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,3,0,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,3,1,precision__BRCA_Basal,0.9428571428571428
B2_elasticnet_logreg__LATE,3,2,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,3,3,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,3,4,precision__BRCA_Basal,0.9354838709677419
B2_elasticnet_logreg__LATE,4,0,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,4,1,precision__BRCA_Basal,1.0
B2_elasticnet_logreg__LATE,4,2,precision__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg__LATE,4,3,precision__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg__LATE,4,4,precision__BRCA_Basal,0.9696969696969697
B3_linear_svm__LATE,0,0,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,0,1,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,0,2,precision__BRCA_Basal,0.9411764705882353
B3_linear_svm__LATE,0,3,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,0,4,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,1,0,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,1,1,precision__BRCA_Basal,0.9705882352941176
B3_linear_svm__LATE,1,2,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,1,3,precision__BRCA_Basal,0.9428571428571428
B3_linear_svm__LATE,1,4,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,2,0,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,2,1,precision__BRCA_Basal,0.9705882352941176
B3_linear_svm__LATE,2,2,precision__BRCA_Basal,0.9428571428571428
B3_linear_svm__LATE,2,3,precision__BRCA_Basal,0.9166666666666666
B3_linear_svm__LATE,2,4,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,3,0,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,3,1,precision__BRCA_Basal,0.9696969696969697
B3_linear_svm__LATE,3,2,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,3,3,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,3,4,precision__BRCA_Basal,0.96875
B3_linear_svm__LATE,4,0,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,4,1,precision__BRCA_Basal,1.0
B3_linear_svm__LATE,4,2,precision__BRCA_Basal,0.9428571428571428
B3_linear_svm__LATE,4,3,precision__BRCA_Basal,0.9705882352941176
B3_linear_svm__LATE,4,4,precision__BRCA_Basal,0.9696969696969697
B4_random_forest__LATE,0,0,precision__BRCA_Basal,1.0
B4_random_forest__LATE,0,1,precision__BRCA_Basal,0.9705882352941176
B4_random_forest__LATE,0,2,precision__BRCA_Basal,1.0
B4_random_forest__LATE,0,3,precision__BRCA_Basal,0.9428571428571428
B4_random_forest__LATE,0,4,precision__BRCA_Basal,1.0
B4_random_forest__LATE,1,0,precision__BRCA_Basal,1.0
B4_random_forest__LATE,1,1,precision__BRCA_Basal,0.9428571428571428
B4_random_forest__LATE,1,2,precision__BRCA_Basal,1.0
B4_random_forest__LATE,1,3,precision__BRCA_Basal,0.9705882352941176
B4_random_forest__LATE,1,4,precision__BRCA_Basal,0.96875
B4_random_forest__LATE,2,0,precision__BRCA_Basal,1.0
B4_random_forest__LATE,2,1,precision__BRCA_Basal,0.9696969696969697
B4_random_forest__LATE,2,2,precision__BRCA_Basal,0.9705882352941176
B4_random_forest__LATE,2,3,precision__BRCA_Basal,0.9142857142857143
B4_random_forest__LATE,2,4,precision__BRCA_Basal,1.0
B4_random_forest__LATE,3,0,precision__BRCA_Basal,0.9696969696969697
B4_random_forest__LATE,3,1,precision__BRCA_Basal,0.9696969696969697
B4_random_forest__LATE,3,2,precision__BRCA_Basal,0.9705882352941176
B4_random_forest__LATE,3,3,precision__BRCA_Basal,1.0
B4_random_forest__LATE,3,4,precision__BRCA_Basal,0.9375
B4_random_forest__LATE,4,0,precision__BRCA_Basal,1.0
B4_random_forest__LATE,4,1,precision__BRCA_Basal,0.9696969696969697
B4_random_forest__LATE,4,2,precision__BRCA_Basal,0.9166666666666666
B4_random_forest__LATE,4,3,precision__BRCA_Basal,1.0
B4_random_forest__LATE,4,4,precision__BRCA_Basal,0.9696969696969697
B5_xgboost__LATE,0,0,precision__BRCA_Basal,1.0
B5_xgboost__LATE,0,1,precision__BRCA_Basal,0.9428571428571428
B5_xgboost__LATE,0,2,precision__BRCA_Basal,0.9696969696969697
B5_xgboost__LATE,0,3,precision__BRCA_Basal,0.9411764705882353
B5_xgboost__LATE,0,4,precision__BRCA_Basal,0.96875
B5_xgboost__LATE,1,0,precision__BRCA_Basal,1.0
B5_xgboost__LATE,1,1,precision__BRCA_Basal,0.9705882352941176
B5_xgboost__LATE,1,2,precision__BRCA_Basal,1.0
B5_xgboost__LATE,1,3,precision__BRCA_Basal,0.9428571428571428
B5_xgboost__LATE,1,4,precision__BRCA_Basal,1.0
B5_xgboost__LATE,2,0,precision__BRCA_Basal,1.0
B5_xgboost__LATE,2,1,precision__BRCA_Basal,1.0
B5_xgboost__LATE,2,2,precision__BRCA_Basal,0.9705882352941176
B5_xgboost__LATE,2,3,precision__BRCA_Basal,0.9142857142857143
B5_xgboost__LATE,2,4,precision__BRCA_Basal,1.0
B5_xgboost__LATE,3,0,precision__BRCA_Basal,1.0
B5_xgboost__LATE,3,1,precision__BRCA_Basal,0.9696969696969697
B5_xgboost__LATE,3,2,precision__BRCA_Basal,0.9705882352941176
B5_xgboost__LATE,3,3,precision__BRCA_Basal,1.0
B5_xgboost__LATE,3,4,precision__BRCA_Basal,0.9393939393939394
B5_xgboost__LATE,4,0,precision__BRCA_Basal,1.0
B5_xgboost__LATE,4,1,precision__BRCA_Basal,0.9393939393939394
B5_xgboost__LATE,4,2,precision__BRCA_Basal,1.0
B5_xgboost__LATE,4,3,precision__BRCA_Basal,0.9428571428571428
B5_xgboost__LATE,4,4,precision__BRCA_Basal,0.9696969696969697
B0a_dummy_stratified,0,0,recall__BRCA_Basal,0.15625
B0a_dummy_stratified,0,1,recall__BRCA_Basal,0.15151515151515152
B0a_dummy_stratified,0,2,recall__BRCA_Basal,0.24242424242424243
B0a_dummy_stratified,0,3,recall__BRCA_Basal,0.21212121212121213
B0a_dummy_stratified,0,4,recall__BRCA_Basal,0.40625
B0a_dummy_stratified,1,0,recall__BRCA_Basal,0.375
B0a_dummy_stratified,1,1,recall__BRCA_Basal,0.12121212121212122
B0a_dummy_stratified,1,2,recall__BRCA_Basal,0.36363636363636365
B0a_dummy_stratified,1,3,recall__BRCA_Basal,0.21212121212121213
B0a_dummy_stratified,1,4,recall__BRCA_Basal,0.28125
B0a_dummy_stratified,2,0,recall__BRCA_Basal,0.1875
B0a_dummy_stratified,2,1,recall__BRCA_Basal,0.30303030303030304
B0a_dummy_stratified,2,2,recall__BRCA_Basal,0.24242424242424243
B0a_dummy_stratified,2,3,recall__BRCA_Basal,0.21212121212121213
B0a_dummy_stratified,2,4,recall__BRCA_Basal,0.1875
B0a_dummy_stratified,3,0,recall__BRCA_Basal,0.21875
B0a_dummy_stratified,3,1,recall__BRCA_Basal,0.21212121212121213
B0a_dummy_stratified,3,2,recall__BRCA_Basal,0.3333333333333333
B0a_dummy_stratified,3,3,recall__BRCA_Basal,0.2727272727272727
B0a_dummy_stratified,3,4,recall__BRCA_Basal,0.3125
B0a_dummy_stratified,4,0,recall__BRCA_Basal,0.25
B0a_dummy_stratified,4,1,recall__BRCA_Basal,0.09090909090909091
B0a_dummy_stratified,4,2,recall__BRCA_Basal,0.18181818181818182
B0a_dummy_stratified,4,3,recall__BRCA_Basal,0.21212121212121213
B0a_dummy_stratified,4,4,recall__BRCA_Basal,0.3125
B0b_dummy_mostfreq,0,0,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,0,1,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,0,2,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,0,3,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,0,4,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,1,0,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,1,1,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,1,2,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,1,3,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,1,4,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,2,0,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,2,1,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,2,2,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,2,3,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,2,4,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,3,0,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,3,1,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,3,2,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,3,3,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,3,4,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,4,0,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,4,1,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,4,2,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,4,3,recall__BRCA_Basal,0.0
B0b_dummy_mostfreq,4,4,recall__BRCA_Basal,0.0
B1_pam50_centroid,0,0,recall__BRCA_Basal,1.0
B1_pam50_centroid,0,1,recall__BRCA_Basal,0.9393939393939394
B1_pam50_centroid,0,2,recall__BRCA_Basal,0.9696969696969697
B1_pam50_centroid,0,3,recall__BRCA_Basal,1.0
B1_pam50_centroid,0,4,recall__BRCA_Basal,1.0
B1_pam50_centroid,1,0,recall__BRCA_Basal,1.0
B1_pam50_centroid,1,1,recall__BRCA_Basal,0.9393939393939394
B1_pam50_centroid,1,2,recall__BRCA_Basal,1.0
B1_pam50_centroid,1,3,recall__BRCA_Basal,1.0
B1_pam50_centroid,1,4,recall__BRCA_Basal,0.96875
B1_pam50_centroid,2,0,recall__BRCA_Basal,1.0
B1_pam50_centroid,2,1,recall__BRCA_Basal,1.0
B1_pam50_centroid,2,2,recall__BRCA_Basal,1.0
B1_pam50_centroid,2,3,recall__BRCA_Basal,0.9696969696969697
B1_pam50_centroid,2,4,recall__BRCA_Basal,0.96875
B1_pam50_centroid,3,0,recall__BRCA_Basal,1.0
B1_pam50_centroid,3,1,recall__BRCA_Basal,0.9696969696969697
B1_pam50_centroid,3,2,recall__BRCA_Basal,1.0
B1_pam50_centroid,3,3,recall__BRCA_Basal,0.9696969696969697
B1_pam50_centroid,3,4,recall__BRCA_Basal,1.0
B1_pam50_centroid,4,0,recall__BRCA_Basal,0.96875
B1_pam50_centroid,4,1,recall__BRCA_Basal,1.0
B1_pam50_centroid,4,2,recall__BRCA_Basal,1.0
B1_pam50_centroid,4,3,recall__BRCA_Basal,0.9696969696969697
B1_pam50_centroid,4,4,recall__BRCA_Basal,1.0
B2_elasticnet_logreg,0,0,recall__BRCA_Basal,1.0
B2_elasticnet_logreg,0,1,recall__BRCA_Basal,0.9393939393939394
B2_elasticnet_logreg,0,2,recall__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg,0,3,recall__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg,0,4,recall__BRCA_Basal,0.96875
B2_elasticnet_logreg,1,0,recall__BRCA_Basal,1.0
B2_elasticnet_logreg,1,1,recall__BRCA_Basal,0.9393939393939394
B2_elasticnet_logreg,1,2,recall__BRCA_Basal,0.9393939393939394
B2_elasticnet_logreg,1,3,recall__BRCA_Basal,1.0
B2_elasticnet_logreg,1,4,recall__BRCA_Basal,0.96875
B2_elasticnet_logreg,2,0,recall__BRCA_Basal,1.0
B2_elasticnet_logreg,2,1,recall__BRCA_Basal,1.0
B2_elasticnet_logreg,2,2,recall__BRCA_Basal,1.0
B2_elasticnet_logreg,2,3,recall__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg,2,4,recall__BRCA_Basal,0.90625
B2_elasticnet_logreg,3,0,recall__BRCA_Basal,1.0
B2_elasticnet_logreg,3,1,recall__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg,3,2,recall__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg,3,3,recall__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg,3,4,recall__BRCA_Basal,0.9375
B2_elasticnet_logreg,4,0,recall__BRCA_Basal,0.9375
B2_elasticnet_logreg,4,1,recall__BRCA_Basal,0.9696969696969697
B2_elasticnet_logreg,4,2,recall__BRCA_Basal,1.0
B2_elasticnet_logreg,4,3,recall__BRCA_Basal,0.9393939393939394
B2_elasticnet_logreg,4,4,recall__BRCA_Basal,1.0
B3_linear_svm,0,0,recall__BRCA_Basal,1.0
B3_linear_svm,0,1,recall__BRCA_Basal,1.0
B3_linear_svm,0,2,recall__BRCA_Basal,0.9696969696969697
B3_linear_svm,0,3,recall__BRCA_Basal,1.0
B3_linear_svm,0,4,recall__BRCA_Basal,0.96875
B3_linear_svm,1,0,recall__BRCA_Basal,1.0
B3_linear_svm,1,1,recall__BRCA_Basal,0.9696969696969697
B3_linear_svm,1,2,recall__BRCA_Basal,0.9696969696969697
B3_linear_svm,1,3,recall__BRCA_Basal,1.0
B3_linear_svm,1,4,recall__BRCA_Basal,0.96875
B3_linear_svm,2,0,recall__BRCA_Basal,0.96875
B3_linear_svm,2,1,recall__BRCA_Basal,1.0
B3_linear_svm,2,2,recall__BRCA_Basal,1.0
B3_linear_svm,2,3,recall__BRCA_Basal,1.0
B3_linear_svm,2,4,recall__BRCA_Basal,0.9375
