tf,target,edge_sign,is_edge,null,slope,slope_lo,slope_hi,frac_patients_neg,n,obs_coexpr
AR,IGF1R,1,1,real,0.021953796767322564,0.02146846559413633,0.022417505149698005,0.0,748,0.4585296804227088
AR,IGFBP3,1,1,real,0.005122938734577195,0.004943517527413104,0.005300272393539221,0.004010695187165776,748,-0.0365825627792118
AR,MDM2,1,1,real,0.013245026356500779,0.012926890319642823,0.013559291555524227,0.0,748,0.3808665243048334
AR,MMP2,1,1,real,0.008315579997958306,0.008094128208997936,0.008535792897239578,0.001336898395721925,748,0.2209703440463434
AR,MMP9,1,1,real,-0.0004042997563244535,-0.0005227363351726267,-0.0002971782332324422,0.6350267379679144,748,-0.21333876672693766
AR,MYC,1,1,real,-0.0017095891409346072,-0.0018066660829194287,-0.0016026667372341006,0.8943850267379679,748,-0.23110853867271877
AR,NCOA3,1,1,real,0.004229533683040481,0.004103695036821215,0.004354303689969665,0.008021390374331552,748,0.30658180515972205
AR,NCOR1,1,1,real,0.017214636643352436,0.016925605644535026,0.017513016544516095,0.0,748,0.38216797264931285
AR,NDRG1,1,1,real,-0.0004381934566001636,-0.0005523032544638533,-0.0003081233583850565,0.6390374331550802,748,-0.254955753666987
AR,NF1,1,1,real,0.0023011478285824842,0.0021986767790407313,0.00239146035821999,0.05748663101604278,748,0.43772143067548336
AR,PIK3R1,1,1,real,0.033117619167005646,0.03246190638690207,0.03375425832024124,0.0,748,0.40919258744058995
AR,PLAU,-1,1,real,-0.0019378424884831129,-0.0020482794166641794,-0.0018275072773967912,0.9117647058823529,748,0.04526161767982963
AR,PTEN,1,1,real,0.0064788155525809885,0.006323428152528726,0.0066257286146627625,0.0,748,0.47953784021184903
AR,SERPINB5,-1,1,real,-0.0035413695635845128,-0.003657880836016409,-0.0034276883436689383,0.9879679144385026,748,-0.2809013208817181
AR,SERPINE1,1,1,real,0.005609180189215922,0.005453427978609723,0.005768383697055882,0.0,748,0.1222493202947466
AR,SLC39A6,1,1,real,0.0070558074029634,0.006884044604531592,0.007231042613752631,0.0,748,0.49139368195662625
AR,SMAD3,-1,1,real,0.029202721710980883,0.0284811418559396,0.02996250176853741,0.0,748,0.3751385913569143
AR,SNAI2,1,1,real,0.004762866776876497,0.004584220207512956,0.004933209066728915,0.0066844919786096255,748,0.1177132662484417
AR,TFF3,1,1,real,0.012149856644956505,0.011819842075969509,0.012500725430334751,0.0,748,0.38783161739460226
AR,TGFB1,1,1,real,0.015905149709707238,0.01536722665153977,0.016465165817057183,0.0,748,0.07807586812663889
AR,TP53,1,1,real,0.004432446393059855,0.004261834347428032,0.004603806765874143,0.0066844919786096255,748,0.07866553393866527
AR,UBE2C,1,1,real,-0.0001547573956473318,-0.000245262843010109,-6.356563992049696e-05,0.5641711229946524,748,-0.40076651680557945
AR,VEGFA,1,1,real,-0.0012983886669879633,-0.0014088728675735376,-0.0012006222382766809,0.8636363636363636,748,-0.006322728540965578
AR,AGR3,1,1,real,0.016701173582429705,0.016285263051836276,0.017096423702463906,0.0,748,0.4893926970369381
AR,VIM,-1,1,real,-0.003428465061540485,-0.003538626425635192,-0.00331703518444893,0.9799465240641712,748,-0.15762384951459057
AR,PIP,1,1,real,0.08161457477725956,0.07975845014246691,0.08342999473329216,0.0,748,0.4865283008111185
AR,TRPS1,1,1,real,0.002165368557060983,0.0020598281272678704,0.0022724425764970215,0.06283422459893048,748,0.34672829775889646
AR,IFI16,1,1,real,-0.0004451517703811814,-0.0005517085343248638,-0.0003322339524776853,0.6203208556149733,748,-0.09346944257663974
AR,AKR1B1,1,1,real,-0.0021265182005815917,-0.0022387373222379713,-0.0020076501188472295,0.9024064171122995,748,-0.178409261001864
AR,QSOX1,1,1,real,-0.0003754165557706167,-0.0004972560365371799,-0.00024321454275630096,0.5855614973262032,748,0.15397043041740247
AR,MT2A,1,1,real,-0.001580465863020542,-0.0016858528954899947,-0.0014760312124924503,0.8890374331550802,748,-0.14847889697827957
AR,GAPDH,1,1,real,-0.0003035088859950046,-0.0003994458744357583,-0.0002114352216440252,0.6122994652406417,748,-0.23540350786067316
AR,INHBA,1,1,real,0.003490822347389026,0.0033734167652292213,0.003616300976507113,0.026737967914438502,748,0.25801930809304646
AR,SCNN1A,1,1,real,0.01361718380627838,0.013179668379766382,0.014039255796178199,0.0,748,0.4981915087306489
AR,NPEPPS,1,1,real,0.0008200855624368976,0.0007261901039093979,0.000910926276616423,0.25133689839572193,748,0.42366312989996624
AR,MUC1,-1,1,real,0.006904520045919428,0.0067057779558632145,0.007087304098926918,0.001336898395721925,748,0.4151123705112416
AR,SDCBP,1,1,real,-0.0009087909761743215,-0.00097704196416332,-0.000834468040787973,0.8288770053475936,748,0.007088061140473456
AR,RARA,1,1,real,0.0010140427801203565,0.0009228779309667432,0.00109539349520568,0.20588235294117646,748,0.40453421322233896
AR,PLK1,0,0,real,-0.001484715108470842,-0.0015944571423258398,-0.0013735315357216633,0.8529411764705882,748,-0.35592381560773134
AR,FGF3,0,0,real,-0.0003549976524632965,-0.0004337145670189699,-0.0002750550867817839,0.660427807486631,748,0.04385377852113228
AR,FPR3,0,0,real,-0.0010958004440720494,-0.0011790047509516067,-0.0010089718854327059,0.839572192513369,748,-0.08043187852064305
AR,MTOR,0,0,real,0.011929999432425262,0.011706922358414907,0.012191382903656954,0.0,748,0.2750646643185074
AR,SLC7A2,0,0,real,0.013111635521278385,0.012808514111171062,0.013415801752580302,0.0,748,0.4464597102163157
AR,CCNE2,0,0,real,-0.0010522252499871282,-0.0011362906847769188,-0.0009673335743672071,0.8342245989304813,748,0.026678614818654647
AR,TRAM1,0,0,real,0.0036996404053942166,0.0035918275899616517,0.0038197933747611576,0.009358288770053475,748,0.05509819817383239
AR,SQLE,0,0,real,-0.0017311771191928867,-0.0018197758380014881,-0.0016465547969434086,0.9358288770053476,748,-0.10184868976092634
AR,S100A10,0,0,real,-0.002126562385321819,-0.0022560492702992214,-0.001997992580893712,0.9050802139037433,748,-0.2836717043285176
AR,SNRPE,0,0,real,-7.403221993197377e-05,-0.00018691614589262887,3.8206680860859323e-05,0.5013368983957219,748,-0.023106942833175895
AR,IGFBP5,0,0,real,0.006643261874356904,0.006497345615646084,0.006812531335558244,0.001336898395721925,748,0.34172752168098885
AR,IGFBP4,0,0,real,0.003265626264367513,0.0031367824296186894,0.0033931863451199767,0.013368983957219251,748,0.30311562251888846
AR,ETV3,0,0,real,-0.00010526017860697099,-0.0002245758514743008,2.2882121302699438e-05,0.516042780748663,748,0.16057139003864923
AR,RSAD1,0,0,real,-0.0008920762590804983,-0.0009931635817833683,-0.0007973751441441518,0.766042780748663,748,0.18991875478982503
AR,CTSS,0,0,real,-0.0014646494759864264,-0.0015753017296799181,-0.0013668549942403017,0.8716577540106952,748,-0.07498334065063249
AR,RASSF7,0,0,real,-0.0016937528623171725,-0.0018149150780092098,-0.0015749057776777312,0.8716577540106952,748,-0.06495884987841852
AR,S100A16,0,0,real,-9.263479337594255e-05,-0.00022247728966894584,4.990371320468745e-05,0.5120320855614974,748,-0.09444269939716671
AR,SLAMF7,0,0,real,-0.0013018696853615433,-0.0014051800430824964,-0.001199089995628546,0.8128342245989305,748,-0.12793167526609117
AR,CACNG4,0,0,real,0.005786233538481176,0.005591162821028335,0.005991913179875061,0.009358288770053475,748,0.35191970807571266
AR,MGP,0,0,real,-0.001296862943115381,-0.001388185373876815,-0.0012108626961064785,0.8529411764705882,748,0.12983986616406917
AR,MCM2,0,0,real,-0.0002117856973433555,-0.0003330211057315241,-9.108104915507459e-05,0.5655080213903744,748,-0.11938867411693334
AR,NME4,0,0,real,-0.0011587251184438485,-0.001262974289393031,-0.001052988514497356,0.7780748663101604,748,0.17182365591696913
AR,ADAMTS2,0,0,real,0.00035555528239438264,0.00024055820943102212,0.00047125319289142883,0.41711229946524064,748,0.21680590992233295
AR,EZH2,0,0,real,0.0012891543718675789,0.0011898682770940183,0.001400185819183405,0.19385026737967914,748,-0.27811283171362927
AR,MLPH,0,0,real,0.011806126743714437,0.011501412395720534,0.01212015570340796,0.0,748,0.48380941201107674
AR,SELENBP1,0,0,real,0.00712004216375832,0.006941883486617044,0.007303597486412748,0.001336898395721925,748,0.38442731167150423
AR,KRT10,0,0,real,-0.001253777900345477,-0.0013449704155795686,-0.001160112885513829,0.856951871657754,748,0.03008211752333535
AR,EIF3K,0,0,real,-0.003455344245789005,-0.0035824882541772786,-0.0033193619555624367,0.982620320855615,748,-0.1774372514686037
AR,KIF2C,0,0,real,-0.0009667004598055627,-0.001059409998875667,-0.0008556783677754463,0.7727272727272727,748,-0.3734436856644837
AR,MNDA,0,0,real,0.0014398228249275203,0.0013378802854839603,0.001540697954485935,0.1711229946524064,748,0.03757159016783799
AR,ATP6V1C1,0,0,real,-0.0006354326739203376,-0.0007050858077314249,-0.0005621723118667701,0.7620320855614974,748,0.17989245760156966
AR,TFAP2C,0,0,real,-0.0030573403020970427,-0.003142063912292573,-0.002970427405178373,0.9959893048128342,748,-0.07610830774536648
AR,BUB1B,0,0,real,0.0004024987194916218,0.00030519209411402113,0.0004936976885348749,0.37433155080213903,748,-0.1464154394034979
AR,EFR3A,0,0,real,0.0021088401215282105,0.0020324404452368794,0.00219250956729844,0.03342245989304813,748,0.3546622633889783
AR,VEZF1,0,0,real,0.0024184894685777905,0.002314898385206666,0.0025256430650133638,0.053475935828877004,748,0.47157206158814924
AR,ASAP1,0,0,real,-0.0005545547689392549,-0.0006478943221705565,-0.0004655931623770444,0.6831550802139037,748,0.10147532076913153
AR,BNIP3L,0,0,real,0.009449580312273241,0.009217648763093788,0.009674703978018052,0.0,748,0.4976349892235456
AR,BUB1,0,0,real,-0.0008663742081303686,-0.0009519270130500811,-0.0007808344891747636,0.7914438502673797,748,-0.2525973807898906
AR,FGFR2,0,0,real,-0.0006023077216620247,-0.0006820589799939032,-0.0005304681755637213,0.732620320855615,748,0.25890852170817824
AR,MAGEF1,0,0,real,-0.0017671102036202388,-0.0018704944749708483,-0.0016661088283946926,0.8796791443850267,748,-0.00223133957354976
AR,SELL,0,0,real,-0.0010821305818809275,-0.0011960572608712972,-0.0009772922261898226,0.7727272727272727,748,-0.054052039950525425
AR,MRPL36,0,0,real,-0.001842922056276423,-0.0019698412184271067,-0.0017165757757059584,0.8703208556149733,748,-0.21232756083290608
AR,LPL,0,0,real,-0.001494014450372155,-0.0015858614018571648,-0.0014021824539884734,0.8663101604278075,748,0.004747376117939472
AR,GMFG,0,0,real,-0.002196212200848005,-0.002311982222849965,-0.002083647523021182,0.9358288770053476,748,-0.16749331945050028
AR,F12,0,0,real,-0.0016670306457236494,-0.0017897148017716347,-0.001550942910014429,0.8622994652406417,748,-0.11029004324911251
AR,AURKA,0,0,real,5.670935592038087e-05,-2.940753259017195e-05,0.00014184882383442616,0.4772727272727273,748,-0.30508417375526076
AR,KDELR2,0,0,real,0.0014722069023167077,0.0013824389213743862,0.0015624192780454,0.11229946524064172,748,0.02074290351245129
AR,S100A4,0,0,real,-0.0029347354036950084,-0.003062639837038085,-0.002812811381443165,0.9692513368983957,748,-0.26669787369850145
AR,MDFIC,0,0,real,0.001248677173187813,0.0011424644854645628,0.0013483405241028047,0.19117647058823528,748,0.06763931322441988
AR,CYB5R1,0,0,real,0.005641286278105342,0.0054911978326772325,0.005796548300770314,0.001336898395721925,748,0.41536709248719733
AR,TMEM204,0,0,real,0.0011153862182442748,0.0010003958318221492,0.0012351616517534414,0.24866310160427807,748,0.1821763279125703
AR,FGF19,0,0,real,-0.0017152834451656103,-0.0017755250730699113,-0.0016551810915927598,0.9759358288770054,748,0.11448182723006446
AR,CLSTN2,0,0,real,0.019409487588802576,0.018956299059653493,0.019844892330640147,0.0,748,0.5703903307366414
AR,PRR14,0,0,real,-0.0016311700273647157,-0.0017349008883332173,-0.0015242395841860187,0.8703208556149733,748,0.05980997678712361
AR,TP53INP1,0,0,real,0.010460325702526831,0.010192568972919498,0.010709572865658006,0.001336898395721925,748,0.6025633932682587
ARID1A,AR,1,1,real,0.008213760407762716,0.008000653018672126,0.008402337563474607,0.008021390374331552,748,0.41992060557775257
ARID1A,CDH1,1,1,real,0.010155077659651145,0.00994607337705879,0.010361304588411701,0.0,748,0.2907229038957713
ARID1A,SMAD3,1,1,real,0.01827992526847544,0.017961213666299915,0.018594798348564322,0.0,748,0.5445218899917298
