gene,arrow,injected_value,mean_pred,sem_pred
CENPF,methy->rna,1.5,-0.028797738254070282,0.03485073230037077
CENPF,methy->rna,2.0,-0.03255821019411087,0.03496029316942592
CEP55,methy->rna,-2.0,0.10007768869400024,0.035059125041059874
CEP55,methy->rna,-1.5,0.08229105919599533,0.03481601288986557
CEP55,methy->rna,-1.0,0.054030731320381165,0.034334883935023326
CEP55,methy->rna,-0.5,0.009964004158973694,0.03329717870424917
CEP55,methy->rna,0.0,-0.01253669522702694,0.03338452751932974
CEP55,methy->rna,0.5,-0.018438102677464485,0.032736056279907624
CEP55,methy->rna,1.0,-0.05154142528772354,0.033037268033428095
CEP55,methy->rna,1.5,-0.08487770706415176,0.0333240066462063
CEP55,methy->rna,2.0,-0.1108187735080719,0.033475132300720946
CHEK1,methy->rna,-2.0,0.27438366413116455,0.033475378568587816
CHEK1,methy->rna,-1.5,0.24745652079582214,0.03342477814971205
CHEK1,methy->rna,-1.0,0.2010430544614792,0.033279817909315744
CHEK1,methy->rna,-0.5,0.11451199650764465,0.03281772131979532
CHEK1,methy->rna,0.0,0.0569695346057415,0.033436620800938295
CHEK1,methy->rna,0.5,0.03995084390044212,0.03240412206515485
CHEK1,methy->rna,1.0,0.017643477767705917,0.03199579468635468
CHEK1,methy->rna,1.5,-0.004161459859460592,0.031935916724919085
CHEK1,methy->rna,2.0,-0.022526400163769722,0.031928343443172455
CHEK2,methy->rna,-2.0,0.06420379132032394,0.029073728374681113
CHEK2,methy->rna,-1.5,0.04782193899154663,0.02887383514444147
CHEK2,methy->rna,-1.0,0.022868232801556587,0.028477714370263717
CHEK2,methy->rna,-0.5,-0.010123607702553272,0.027605684212404353
CHEK2,methy->rna,0.0,-0.012618971057236195,0.02792533554487684
CHEK2,methy->rna,0.5,-0.044984281063079834,0.027108757064934395
CHEK2,methy->rna,1.0,-0.06839245557785034,0.027304675139517676
CHEK2,methy->rna,1.5,-0.09208999574184418,0.027511021459613944
CHEK2,methy->rna,2.0,-0.11133595556020737,0.02762983371888908
DLGAP5,methy->rna,-2.0,0.06335651874542236,0.03724174266107733
DLGAP5,methy->rna,-1.5,0.046791352331638336,0.03710368445903831
DLGAP5,methy->rna,-1.0,0.020786263048648834,0.03684890400555006
DLGAP5,methy->rna,-0.5,-0.020124292001128197,0.03639306436333743
DLGAP5,methy->rna,0.0,-0.048374731093645096,0.03662531021732636
DLGAP5,methy->rna,0.5,-0.06327629834413528,0.035524281454342096
DLGAP5,methy->rna,1.0,-0.09075674414634705,0.035645809198237746
DLGAP5,methy->rna,1.5,-0.11331170797348022,0.035730799944009003
DLGAP5,methy->rna,2.0,-0.1295020431280136,0.035739382270201306
DNMT1,methy->rna,-2.0,0.15642580389976501,0.02763525379132185
DNMT1,methy->rna,-1.5,0.1376345008611679,0.027585777923059395
DNMT1,methy->rna,-1.0,0.10797702521085739,0.027441057412444996
DNMT1,methy->rna,-0.5,0.06111736595630646,0.02696123607459498
DNMT1,methy->rna,0.0,0.03653283044695854,0.026926451283240165
DNMT1,methy->rna,0.5,0.02153889089822769,0.02736465335158934
DNMT1,methy->rna,1.0,-0.005561170633882284,0.027923807812357593
DNMT1,methy->rna,1.5,-0.03392438217997551,0.028155075132964
DNMT1,methy->rna,2.0,-0.05712078884243965,0.028211049857677806
DNMT3A,methy->rna,-2.0,0.2586686313152313,0.023655068168263852
DNMT3A,methy->rna,-1.5,0.22910238802433014,0.023629249270752387
DNMT3A,methy->rna,-1.0,0.17967142164707184,0.02342916425668722
DNMT3A,methy->rna,-0.5,0.0948481634259224,0.02249946165138581
DNMT3A,methy->rna,0.0,0.04669017717242241,0.021994390229415947
DNMT3A,methy->rna,0.5,0.016236167401075363,0.02278206819446859
DNMT3A,methy->rna,1.0,-0.055251479148864746,0.02368302284019595
DNMT3A,methy->rna,1.5,-0.12768252193927765,0.024188089903442504
DNMT3A,methy->rna,2.0,-0.18605484068393707,0.02440856720450141
DNMT3B,methy->rna,-2.0,0.17288720607757568,0.027048706933928156
DNMT3B,methy->rna,-1.5,0.14950628578662872,0.0268780868894211
DNMT3B,methy->rna,-1.0,0.11281003057956696,0.026424829790768118
DNMT3B,methy->rna,-0.5,0.05746596306562424,0.02508364844971529
DNMT3B,methy->rna,0.0,0.03537091985344887,0.025727152923928607
DNMT3B,methy->rna,0.5,0.0073592038825154305,0.024686252748970117
DNMT3B,methy->rna,1.0,-0.02863825298845768,0.02469968197548026
DNMT3B,methy->rna,1.5,-0.058470435440540314,0.02473595745020621
DNMT3B,methy->rna,2.0,-0.08134176582098007,0.024711936526059054
E2F1,methy->rna,-2.0,0.09812125563621521,0.032748461206440524
E2F1,methy->rna,-1.5,0.07942748814821243,0.03278732358344942
E2F1,methy->rna,-1.0,0.05160921439528465,0.032718168079454
E2F1,methy->rna,-0.5,0.013528609648346901,0.032123784237553576
E2F1,methy->rna,0.0,0.008886768482625484,0.031292800177080124
E2F1,methy->rna,0.5,0.005275355186313391,0.03180673070417231
E2F1,methy->rna,1.0,0.0024699680507183075,0.03282548856472914
E2F1,methy->rna,1.5,-0.011589251458644867,0.03327522381494973
E2F1,methy->rna,2.0,-0.029270829632878304,0.03342891457813079
EGFR,methy->rna,-2.0,0.21740879118442535,0.02839488773061459
EGFR,methy->rna,-1.5,0.18519897758960724,0.028585063187240356
EGFR,methy->rna,-1.0,0.13066543638706207,0.028815702851690495
EGFR,methy->rna,-0.5,0.031745072454214096,0.028998560011883112
EGFR,methy->rna,0.0,-0.05854734033346176,0.029113883113150663
EGFR,methy->rna,0.5,-0.06932119280099869,0.02859402036363709
EGFR,methy->rna,1.0,-0.11324898153543472,0.028933203135250097
EGFR,methy->rna,1.5,-0.149165078997612,0.029188709316169032
EGFR,methy->rna,2.0,-0.17696617543697357,0.029336851424579754
EGLN1,methy->rna,-2.0,0.12365850806236267,0.02135608353274672
EGLN1,methy->rna,-1.5,0.10247804969549179,0.021371831600056405
EGLN1,methy->rna,-1.0,0.0691509023308754,0.02135533383233784
EGLN1,methy->rna,-0.5,0.017248589545488358,0.021170665622610996
EGLN1,methy->rna,0.0,-0.0173089187592268,0.021105422072783975
EGLN1,methy->rna,0.5,-0.048436328768730164,0.021504075265203332
EGLN1,methy->rna,1.0,-0.07619612663984299,0.02225420064960095
EGLN1,methy->rna,1.5,-0.1002805083990097,0.022644230107956593
EGLN1,methy->rna,2.0,-0.1199604719877243,0.022862146659072394
ERBB2,methy->rna,-2.0,0.296494722366333,0.02787809352230944
ERBB2,methy->rna,-1.5,0.26029467582702637,0.027939346660948522
ERBB2,methy->rna,-1.0,0.19829411804676056,0.027881118476284782
ERBB2,methy->rna,-0.5,0.08334580808877945,0.026953381655195018
ERBB2,methy->rna,0.0,-0.03543512150645256,0.02427041528991128
ERBB2,methy->rna,0.5,-0.11134297400712967,0.025071812336574007
ERBB2,methy->rna,1.0,-0.24121512472629547,0.02456700897608755
ERBB2,methy->rna,1.5,-0.3144909143447876,0.023795318808126503
ERBB2,methy->rna,2.0,-0.3572484850883484,0.02319951838115117
ERBB3,methy->rna,-2.0,0.2547599971294403,0.027335066337778616
ERBB3,methy->rna,-1.5,0.2283351868391037,0.02723574846849589
ERBB3,methy->rna,-1.0,0.18356819450855255,0.027021397353045557
ERBB3,methy->rna,-0.5,0.101267971098423,0.026529293132915247
ERBB3,methy->rna,0.0,0.027455559000372887,0.025629855322898867
ERBB3,methy->rna,0.5,-0.026820415630936623,0.026773490606213098
ERBB3,methy->rna,1.0,-0.14167319238185883,0.027603326143095044
ERBB3,methy->rna,1.5,-0.21889756619930267,0.027831119561225443
ERBB3,methy->rna,2.0,-0.26798030734062195,0.027878215566562045
ESM1,methy->rna,-2.0,0.16549620032310486,0.017029709580039874
ESM1,methy->rna,-1.5,0.1278245449066162,0.017081485764527813
ESM1,methy->rna,-1.0,0.06674700975418091,0.017107514970438862
ESM1,methy->rna,-0.5,-0.03458113223314285,0.016985856464843987
ESM1,methy->rna,0.0,-0.12016130238771439,0.016858752824157323
ESM1,methy->rna,0.5,-0.17615388333797455,0.017267270897102185
ESM1,methy->rna,1.0,-0.26923897862434387,0.018017992336912095
ESM1,methy->rna,1.5,-0.3343161344528198,0.01826338192103452
ESM1,methy->rna,2.0,-0.3774845004081726,0.018381658057342844
ESR1,methy->rna,-2.0,0.20842857658863068,0.036840670377222356
ESR1,methy->rna,-1.5,0.18587709963321686,0.03663648162516326
ESR1,methy->rna,-1.0,0.14775504171848297,0.03619687168918578
ESR1,methy->rna,-0.5,0.07611352205276489,0.0351022981954198
ESR1,methy->rna,0.0,-0.01067003421485424,0.033228921097255074
ESR1,methy->rna,0.5,-0.07938499748706818,0.03324344872203869
ESR1,methy->rna,1.0,-0.175981342792511,0.03294702502607141
ESR1,methy->rna,1.5,-0.24044212698936462,0.03266534907041476
ESR1,methy->rna,2.0,-0.2818467617034912,0.03245866276990051
EXO1,methy->rna,-2.0,0.0880642831325531,0.035926944672204274
EXO1,methy->rna,-1.5,0.07145176082849503,0.03577124235821685
EXO1,methy->rna,-1.0,0.04538614675402641,0.03548301742079081
EXO1,methy->rna,-0.5,0.00600338215008378,0.034883311577732036
EXO1,methy->rna,0.0,-0.02602301724255085,0.035369690614798055
EXO1,methy->rna,0.5,-0.03885674476623535,0.034587262731969194
EXO1,methy->rna,1.0,-0.056908611208200455,0.03505644442622581
EXO1,methy->rna,1.5,-0.07177723944187164,0.035408712085207676
EXO1,methy->rna,2.0,-0.08337906002998352,0.03561710700525843
EXT1,methy->rna,-2.0,0.21044962108135223,0.02433555205101727
EXT1,methy->rna,-1.5,0.17195816338062286,0.024371354604264366
EXT1,methy->rna,-1.0,0.11103853583335876,0.02432475767274646
EXT1,methy->rna,-0.5,0.01088051125407219,0.02395605762689565
EXT1,methy->rna,0.0,-0.062424737960100174,0.02344354150551672
EXT1,methy->rna,0.5,-0.11551782488822937,0.023437341221611927
EXT1,methy->rna,1.0,-0.2287301868200302,0.02337204100838191
EXT1,methy->rna,1.5,-0.3123381435871124,0.023226742966929274
EXT1,methy->rna,2.0,-0.3666510283946991,0.023102713315855165
EZH2,methy->rna,-2.0,0.056467026472091675,0.030663646799356466
EZH2,methy->rna,-1.5,0.04496148228645325,0.030497949932825136
EZH2,methy->rna,-1.0,0.02856273204088211,0.030188192902260477
EZH2,methy->rna,-0.5,0.00916512031108141,0.02956112299427776
EZH2,methy->rna,0.0,0.003581074997782707,0.030014667768669033
EZH2,methy->rna,0.5,-0.013861904852092266,0.029264947745539005
EZH2,methy->rna,1.0,-0.03118281625211239,0.029658435850839077
EZH2,methy->rna,1.5,-0.045837774872779846,0.029983716474463087
EZH2,methy->rna,2.0,-0.05690346285700798,0.030172606107713166
F12,methy->rna,-2.0,0.15987347066402435,0.02259989317447358
F12,methy->rna,-1.5,0.1395293027162552,0.022589889904483067
F12,methy->rna,-1.0,0.10862994939088821,0.02244083246417779
F12,methy->rna,-0.5,0.06259799003601074,0.021696534692842183
F12,methy->rna,0.0,0.020492512732744217,0.02012552440987439
F12,methy->rna,0.5,-0.028429372236132622,0.020269185750725092
F12,methy->rna,1.0,-0.11568243056535721,0.01984228149318873
F12,methy->rna,1.5,-0.17832183837890625,0.0193073615340097
F12,methy->rna,2.0,-0.2189432978630066,0.018918739943282352
FGF19,methy->rna,-2.0,0.11797410994768143,0.00928034303955495
FGF19,methy->rna,-1.5,0.09099998325109482,0.009372747973672118
FGF19,methy->rna,-1.0,0.046560510993003845,0.009484283344385525
FGF19,methy->rna,-0.5,-0.02793864719569683,0.00954372870253286
FGF19,methy->rna,0.0,-0.07057708501815796,0.009510090255407895
FGF19,methy->rna,0.5,-0.11278589069843292,0.008864836298627062
FGF19,methy->rna,1.0,-0.16257941722869873,0.008894007054361927
FGF19,methy->rna,1.5,-0.20130307972431183,0.009090117457611149
FGF19,methy->rna,2.0,-0.22922740876674652,0.009281915448988098
FGF3,methy->rna,-2.0,0.10493585467338562,0.009783713469754094
FGF3,methy->rna,-1.5,0.07503145188093185,0.009727171021329497
FGF3,methy->rna,-1.0,0.027186011895537376,0.009581440376588602
FGF3,methy->rna,-0.5,-0.048360273241996765,0.009252374201772103
FGF3,methy->rna,0.0,-0.11550799012184143,0.009378962423427664
FGF3,methy->rna,0.5,-0.14025753736495972,0.008616458809677402
FGF3,methy->rna,1.0,-0.20188963413238525,0.008764143796981259
FGF3,methy->rna,1.5,-0.24733448028564453,0.00897079086898574
FGF3,methy->rna,2.0,-0.27734869718551636,0.009132173689123557
FGF4,methy->rna,-2.0,0.09263166785240173,0.008921552006303127
FGF4,methy->rna,-1.5,0.06530498713254929,0.008849127459827143
FGF4,methy->rna,-1.0,0.021516619250178337,0.008704531172827002
FGF4,methy->rna,-0.5,-0.048482175916433334,0.008457613311344914
FGF4,methy->rna,0.0,-0.11789170652627945,0.008951318272609868
FGF4,methy->rna,0.5,-0.14160819351673126,0.008062526099431432
FGF4,methy->rna,1.0,-0.19419623911380768,0.008259175349849534
FGF4,methy->rna,1.5,-0.2339596003293991,0.008456335115735014
FGF4,methy->rna,2.0,-0.26122480630874634,0.008611634792656923
FGFR1,methy->rna,-2.0,0.4622865915298462,0.018873435373225094
FGFR1,methy->rna,-1.5,0.4103328287601471,0.01925533581261241
FGFR1,methy->rna,-1.0,0.3183571398258209,0.01978511029892704
FGFR1,methy->rna,-0.5,0.13689686357975006,0.02016842514402761
FGFR1,methy->rna,0.0,-0.055105723440647125,0.019308305197605753
FGFR1,methy->rna,0.5,-0.13020439445972443,0.019120890992195237
FGFR1,methy->rna,1.0,-0.2956826388835907,0.019699125764241692
FGFR1,methy->rna,1.5,-0.4153909981250763,0.020004410744692943
FGFR1,methy->rna,2.0,-0.4906259775161743,0.020137473849821667
FGFR2,methy->rna,-2.0,0.756295919418335,0.018770493225512254
FGFR2,methy->rna,-1.5,0.7130374312400818,0.019029185633168907
FGFR2,methy->rna,-1.0,0.6256271004676819,0.019451456567829487
FGFR2,methy->rna,-0.5,0.41039758920669556,0.019958254044229084
FGFR2,methy->rna,0.0,0.17823989689350128,0.018899997433060475
FGFR2,methy->rna,0.5,0.03570184484124184,0.018763009297593423
FGFR2,methy->rna,1.0,-0.18923419713974,0.019571794380262218
FGFR2,methy->rna,1.5,-0.3366645276546478,0.02013318922481048
FGFR2,methy->rna,2.0,-0.4237571656703949,0.020445522260849818
FGFR4,methy->rna,-2.0,0.2880207300186157,0.015020499408084559
FGFR4,methy->rna,-1.5,0.24267350137233734,0.015050800162836872
FGFR4,methy->rna,-1.0,0.16541534662246704,0.014942935926829133
FGFR4,methy->rna,-0.5,0.028837088495492935,0.014151529073987
FGFR4,methy->rna,0.0,-0.08656056970357895,0.013276998098630007
FGFR4,methy->rna,0.5,-0.14408323168754578,0.012846503342769164
FGFR4,methy->rna,1.0,-0.26683440804481506,0.013129480377333073
FGFR4,methy->rna,1.5,-0.36249807476997375,0.013375177251448673
FGFR4,methy->rna,2.0,-0.42641279101371765,0.013570703040934287
FLT1,methy->rna,-2.0,0.1260290890932083,0.030738276859826
FLT1,methy->rna,-1.5,0.1006680577993393,0.030819996383755047
FLT1,methy->rna,-1.0,0.06025242060422897,0.03086898625436872
FLT1,methy->rna,-0.5,-0.00735295657068491,0.030731047917220655
FLT1,methy->rna,0.0,-0.08049006015062332,0.03047091277214925
FLT1,methy->rna,0.5,-0.08896210789680481,0.030459972376647642
FLT1,methy->rna,1.0,-0.12880010902881622,0.03070212996743762
FLT1,methy->rna,1.5,-0.15873584151268005,0.03088755877438161
FLT1,methy->rna,2.0,-0.1805732697248459,0.03099379829627651
FOXA1,methy->rna,-2.0,0.15980006754398346,0.034849459553165006
FOXA1,methy->rna,-1.5,0.14294998347759247,0.03476250084382045
FOXA1,methy->rna,-1.0,0.11372166126966476,0.03454700992222523
FOXA1,methy->rna,-0.5,0.05643225461244583,0.03394223052523662
FOXA1,methy->rna,0.0,-0.027931753545999527,0.03221693887207962
FOXA1,methy->rna,0.5,-0.07180594652891159,0.033204775949493656
FOXA1,methy->rna,1.0,-0.16297714412212372,0.03333805045270279
FOXA1,methy->rna,1.5,-0.23085397481918335,0.03306841111145957
FOXA1,methy->rna,2.0,-0.2770279049873352,0.032795640027519966
FOXC1,methy->rna,-2.0,0.21245966851711273,0.026347567061420905
FOXC1,methy->rna,-1.5,0.17210868000984192,0.026358712316917964
FOXC1,methy->rna,-1.0,0.10733867436647415,0.026257293543001062
FOXC1,methy->rna,-0.5,0.0061746155843138695,0.025806462073868653
FOXC1,methy->rna,0.0,-0.054251767694950104,0.02622030541701435
FOXC1,methy->rna,0.5,-0.09818769991397858,0.025339357311268018
FOXC1,methy->rna,1.0,-0.1400097757577896,0.02521374108491001
FOXC1,methy->rna,1.5,-0.16878058016300201,0.025261061564496947
FOXC1,methy->rna,2.0,-0.19079314172267914,0.025306490358168465
FOXM1,methy->rna,-2.0,0.032632481306791306,0.03432736513731804
FOXM1,methy->rna,-1.5,0.022573694586753845,0.03440158765715833
FOXM1,methy->rna,-1.0,0.007952670566737652,0.03449716356248165
FOXM1,methy->rna,-0.5,-0.01014604140073061,0.034538248888377324
FOXM1,methy->rna,0.0,-0.009405715391039848,0.034401345748014775
FOXM1,methy->rna,0.5,-0.02820347435772419,0.03414881003702984
FOXM1,methy->rna,1.0,-0.032661259174346924,0.0345354113595042
FOXM1,methy->rna,1.5,-0.039799079298973083,0.03478718429391033
FOXM1,methy->rna,2.0,-0.0479578860104084,0.034942851738111305
GABRP,methy->rna,-2.0,0.3744364380836487,0.025144263035389837
GABRP,methy->rna,-1.5,0.32606226205825806,0.02536558157004707
GABRP,methy->rna,-1.0,0.2468298077583313,0.025648689366310203
GABRP,methy->rna,-0.5,0.12258484959602356,0.026034556243907263
GABRP,methy->rna,0.0,0.060474198311567307,0.02690570158093522
GABRP,methy->rna,0.5,-0.004568944219499826,0.026267623717239633
GABRP,methy->rna,1.0,-0.061205826699733734,0.027003565815994928
GABRP,methy->rna,1.5,-0.09801803529262543,0.027716779352063712
GABRP,methy->rna,2.0,-0.12478695064783096,0.028201905256178852
GATA3,methy->rna,-2.0,0.2092137187719345,0.03514275368579756
GATA3,methy->rna,-1.5,0.1887846291065216,0.03506656320238397
GATA3,methy->rna,-1.0,0.15554377436637878,0.03487205081606733
GATA3,methy->rna,-0.5,0.09967116266489029,0.034284176727426535
GATA3,methy->rna,0.0,0.04981333017349243,0.0325312376923306
GATA3,methy->rna,0.5,0.004618311766535044,0.032693360405749855
GATA3,methy->rna,1.0,-0.05074834078550339,0.032595888455787814
GATA3,methy->rna,1.5,-0.09125400334596634,0.03240310430326256
GATA3,methy->rna,2.0,-0.1200282946228981,0.03222291032301078
GMPS,methy->rna,-2.0,0.09044080972671509,0.030919710896858747
GMPS,methy->rna,-1.5,0.06834670901298523,0.03092295814572277
GMPS,methy->rna,-1.0,0.033390846103429794,0.030829853636514762
GMPS,methy->rna,-0.5,-0.023247776553034782,0.030277025862627222
GMPS,methy->rna,0.0,-0.059975896030664444,0.02966795530254247
GMPS,methy->rna,0.5,-0.10610580444335938,0.030537176263230204
GMPS,methy->rna,1.0,-0.1631968468427658,0.03113248633383345
GMPS,methy->rna,1.5,-0.20759180188179016,0.03133996156326634
GMPS,methy->rna,2.0,-0.23996086418628693,0.03139002150045199
GPR160,methy->rna,-2.0,0.19698235392570496,0.029800000645778913
GPR160,methy->rna,-1.5,0.1755484789609909,0.029536938618006575
GPR160,methy->rna,-1.0,0.13873454928398132,0.029033756702590476
GPR160,methy->rna,-0.5,0.07009440660476685,0.027996487344147062
GPR160,methy->rna,0.0,-0.027285560965538025,0.02679973229988538
GPR160,methy->rna,0.5,-0.06929339468479156,0.02700911011204196
GPR160,methy->rna,1.0,-0.16528189182281494,0.027204755766418526
GPR160,methy->rna,1.5,-0.22824883460998535,0.027154046379460076
GPR160,methy->rna,2.0,-0.26760995388031006,0.027054669667412698
GPR18,methy->rna,-2.0,0.07418188452720642,0.024108530126912286
GPR18,methy->rna,-1.5,0.05864376947283745,0.024174915662245847
GPR18,methy->rna,-1.0,0.034519318491220474,0.02426535917087468
GPR18,methy->rna,-0.5,-0.002524379640817642,0.02433075309665581
GPR18,methy->rna,0.0,-0.043352555483579636,0.02541130893626515
GPR18,methy->rna,0.5,-0.08358296751976013,0.02477492661593614
GPR18,methy->rna,1.0,-0.11700209975242615,0.02502523283994933
GPR18,methy->rna,1.5,-0.1391170173883438,0.025300946062121434
GPR18,methy->rna,2.0,-0.1550704687833786,0.025523269282501027
GRB7,methy->rna,-2.0,0.2000061273574829,0.028009777091511364
GRB7,methy->rna,-1.5,0.17777268588542938,0.02806923661550945
GRB7,methy->rna,-1.0,0.14069005846977234,0.028079928563782535
GRB7,methy->rna,-0.5,0.07018854469060898,0.027594314482656965
GRB7,methy->rna,0.0,-0.010063267312943935,0.02538804425061183
GRB7,methy->rna,0.5,-0.07776425778865814,0.02759561556156423
GRB7,methy->rna,1.0,-0.18205685913562775,0.028039202832559715
GRB7,methy->rna,1.5,-0.24594010412693024,0.02787206758733694
GRB7,methy->rna,2.0,-0.28540611267089844,0.027632799830099773
GREB1,methy->rna,-2.0,0.23603828251361847,0.028793519129417414
GREB1,methy->rna,-1.5,0.21474170684814453,0.0286458521218472
GREB1,methy->rna,-1.0,0.17738020420074463,0.02837374574321198
GREB1,methy->rna,-0.5,0.10379740595817566,0.0278498206635759
GREB1,methy->rna,0.0,0.006602840032428503,0.026711263292914806
GREB1,methy->rna,0.5,-0.04098536819219589,0.02751612770396858
GREB1,methy->rna,1.0,-0.13871321082115173,0.027837149854921247
GREB1,methy->rna,1.5,-0.2058795541524887,0.027982955687639196
GREB1,methy->rna,2.0,-0.25001606345176697,0.028039860999779134
GSTM1,methy->rna,-2.0,0.5213280916213989,0.011669177307650281
GSTM1,methy->rna,-1.5,0.4589489698410034,0.011562513899913736
GSTM1,methy->rna,-1.0,0.3383784592151642,0.01120101119592429
GSTM1,methy->rna,-0.5,0.08394124358892441,0.009787064238296669
