tf,target,edge_sign,is_edge,null,mask_mode,n_targets_of_tf,slope,slope_lo,slope_hi,frac_patients_neg,n,obs_coexpr
AR,MYC,1,1,real,whole_gene,55,-0.002491087231448057,-0.0025832120510954956,-0.002398091566304007,0.9745989304812834,748,-0.23110853867271877
AR,NCOA3,1,1,real,whole_gene,55,0.0029680558001795214,0.002879984122605534,0.0030680250282677014,0.0053475935828877,748,0.30658180515972205
AR,NCOR1,1,1,real,whole_gene,55,0.009312694918600022,0.00915097646324965,0.009476433223395222,0.0,748,0.38216797264931285
AR,NDRG1,1,1,real,whole_gene,55,-0.003379262556693784,-0.003471695735566891,-0.0032825082731798433,0.982620320855615,748,-0.254955753666987
AR,NF1,1,1,real,whole_gene,55,0.0015928988383979985,0.0015042529534766392,0.0016791128928147652,0.10026737967914438,748,0.43772143067548336
AR,PIK3R1,1,1,real,whole_gene,55,0.027842786632903228,0.027358303958023633,0.028353809703001585,0.0,748,0.40919258744058995
AR,PLAU,-1,1,real,whole_gene,55,-0.002012432873151107,-0.002126749596872273,-0.0019020687451877882,0.9131016042780749,748,0.04526161767982963
AR,PTEN,1,1,real,whole_gene,55,0.006043127243309124,0.0059195369686597275,0.0061670443986626775,0.0,748,0.47953784021184903
AR,SERPINB5,-1,1,real,whole_gene,55,-0.004517930465146115,-0.004640384349881117,-0.004403626643557641,0.9973262032085561,748,-0.2809013208817181
AR,SERPINE1,1,1,real,whole_gene,55,0.0062518571099638275,0.006102746841712497,0.006399905943853777,0.0,748,0.1222493202947466
AR,SLC39A6,1,1,real,whole_gene,55,0.007154478965436711,0.007000055277739599,0.007314176895827304,0.0,748,0.49139368195662625
AR,SMAD3,-1,1,real,whole_gene,55,0.02609454835599052,0.02569577524197992,0.026520609792537526,0.0,748,0.3751385913569143
AR,SNAI2,1,1,real,whole_gene,55,0.002141558840321361,0.002024300074223064,0.002253874938613603,0.09224598930481283,748,0.1177132662484417
AR,TFF3,1,1,real,whole_gene,55,0.013604361975296617,0.013296104337713588,0.013900531388746796,0.0,748,0.38783161739460226
AR,TGFB1,1,1,real,whole_gene,55,0.012654519398031016,0.012305836250612087,0.01299733461602861,0.0,748,0.07807586812663889
AR,TP53,1,1,real,whole_gene,55,0.001669129870608682,0.0015717510004275123,0.0017660980652827894,0.12032085561497326,748,0.07866553393866527
AR,UBE2C,1,1,real,whole_gene,55,-0.0008065879735066416,-0.0008929379673439388,-0.0007252487661308712,0.7874331550802139,748,-0.40076651680557945
AR,VEGFA,1,1,real,whole_gene,55,-0.002442327371687228,-0.002537083990471197,-0.002352230707234321,0.9732620320855615,748,-0.006322728540965578
AR,AGR3,1,1,real,whole_gene,55,0.017150133808181617,0.016746671616373488,0.017523972862339934,0.0,748,0.4893926970369381
AR,VIM,-1,1,real,whole_gene,55,-0.0037290135291014903,-0.003833722969153548,-0.003624077842397775,0.9879679144385026,748,-0.15762384951459057
AR,PIP,1,1,real,whole_gene,55,0.09139124837570364,0.08949267962249305,0.09339312569583134,0.0,748,0.4865283008111185
AR,TRPS1,1,1,real,whole_gene,55,0.0008732511195040399,0.0007618513740885514,0.0009849606401217703,0.2927807486631016,748,0.34672829775889646
AR,IFI16,1,1,real,whole_gene,55,-0.0012551890085194,-0.001366658618647952,-0.001143630309902595,0.7994652406417112,748,-0.09346944257663974
AR,AKR1B1,1,1,real,whole_gene,55,-0.0029363559678515657,-0.0030453059495943,-0.0028308433337407295,0.9705882352941176,748,-0.178409261001864
AR,QSOX1,1,1,real,whole_gene,55,-0.0009172999004562815,-0.0010461085158464155,-0.0007840549050253011,0.7152406417112299,748,0.15397043041740247
AR,MT2A,1,1,real,whole_gene,55,-0.0025430838145405294,-0.0026559446640511894,-0.0024241785367848283,0.9585561497326203,748,-0.14847889697827957
AR,GAPDH,1,1,real,whole_gene,55,-0.001715789797467656,-0.0017969021790416252,-0.0016309538880744305,0.9385026737967914,748,-0.23540350786067316
AR,INHBA,1,1,real,whole_gene,55,0.0024712379722160406,0.002369652501024794,0.002577931088689672,0.029411764705882353,748,0.25801930809304646
AR,SCNN1A,1,1,real,whole_gene,55,0.01715150217856853,0.016760232734937784,0.017515052566298577,0.0,748,0.4981915087306489
AR,NPEPPS,1,1,real,whole_gene,55,-3.511554573176228e-05,-0.00013209943326128711,5.4121886875145364e-05,0.536096256684492,748,0.42366312989996624
AR,MUC1,-1,1,real,whole_gene,55,0.0048965976790586434,0.004740063252713764,0.005045795992772973,0.016042780748663103,748,0.4151123705112416
AR,SDCBP,1,1,real,whole_gene,55,-0.0017241273223922158,-0.0017935556718598597,-0.001652945286433299,0.9558823529411765,748,0.007088061140473456
AR,RARA,1,1,real,whole_gene,55,0.0011449493225016464,0.0010589201264625007,0.0012280682268624697,0.1497326203208556,748,0.40453421322233896
AR,PLK1,0,0,real,whole_gene,55,-0.0017471539181177379,-0.0018300879580508726,-0.0016654182779901544,0.9411764705882353,748,-0.35592381560773134
AR,FGF3,0,0,real,whole_gene,55,-0.0005054543848579447,-0.0005760813395678668,-0.00043899859459352715,0.7312834224598931,748,0.04385377852113228
AR,FPR3,0,0,real,whole_gene,55,-0.0013523124983042822,-0.0014340591350657063,-0.0012675397500319836,0.8676470588235294,748,-0.08043187852064305
AR,MTOR,0,0,real,whole_gene,55,0.007970986564049362,0.007790790395096317,0.00816040550262307,0.0,748,0.2750646643185074
AR,SLC7A2,0,0,real,whole_gene,55,0.013905889908210397,0.013666933995256338,0.014156670129427158,0.0,748,0.4464597102163157
AR,CCNE2,0,0,real,whole_gene,55,-0.0017110223049354363,-0.0017939190309678998,-0.0016217037545867364,0.9358288770053476,748,0.026678614818654647
AR,TRAM1,0,0,real,whole_gene,55,-0.0004317877569307241,-0.0005318569031265123,-0.00033562593634465224,0.6310160427807486,748,0.05509819817383239
AR,SQLE,0,0,real,whole_gene,55,-0.002496711446350829,-0.002590561354033352,-0.002409861609785869,0.9732620320855615,748,-0.10184868976092634
AR,S100A10,0,0,real,whole_gene,55,-0.0032385314003366855,-0.0033627444291775763,-0.00310840411557141,0.9745989304812834,748,-0.2836717043285176
AR,SNRPE,0,0,real,whole_gene,55,0.0001648013555127697,6.01567791562382e-05,0.0002606092368382471,0.446524064171123,748,-0.023106942833175895
AR,IGFBP5,0,0,real,whole_gene,55,0.005716224398618354,0.0056147552821517515,0.005822882964959535,0.0,748,0.34172752168098885
AR,IGFBP4,0,0,real,whole_gene,55,0.0026767157356847415,0.0025669530147772518,0.002780895235510618,0.020053475935828877,748,0.30311562251888846
AR,ETV3,0,0,real,whole_gene,55,-0.0008056138230009598,-0.0009275408713331736,-0.0006848967720539877,0.6711229946524064,748,0.16057139003864923
AR,RSAD1,0,0,real,whole_gene,55,-0.0005833970313499984,-0.000666333872719283,-0.0005006961787541597,0.6911764705882353,748,0.18991875478982503
AR,CTSS,0,0,real,whole_gene,55,-0.0019309311469978667,-0.0020483762016671406,-0.001833657807317344,0.9197860962566845,748,-0.07498334065063249
AR,RASSF7,0,0,real,whole_gene,55,-0.001191646292840534,-0.0013069661280877775,-0.001077438702055837,0.8181818181818182,748,-0.06495884987841852
AR,S100A16,0,0,real,whole_gene,55,-0.00022125568771286613,-0.0003528007243126192,-9.515362808421798e-05,0.5588235294117647,748,-0.09444269939716671
AR,SLAMF7,0,0,real,whole_gene,55,-0.0020961145220038863,-0.0021964405133269,-0.001994505689202172,0.9438502673796791,748,-0.12793167526609117
AR,CACNG4,0,0,real,whole_gene,55,0.004105647462552975,0.004003484408102834,0.004216358927375291,0.001336898395721925,748,0.35191970807571266
AR,MGP,0,0,real,whole_gene,55,-0.0017354663790978898,-0.0018293674707874645,-0.0016391580081812503,0.9090909090909091,748,0.12983986616406917
AR,MCM2,0,0,real,whole_gene,55,-0.0009565453372112144,-0.0010458832075717678,-0.0008642896225436468,0.7780748663101604,748,-0.11938867411693334
AR,NME4,0,0,real,whole_gene,55,-0.0007122392776553358,-0.0008000772368991269,-0.0006216951531788439,0.733957219251337,748,0.17182365591696913
AR,ADAMTS2,0,0,real,whole_gene,55,0.00017690819131173784,6.419326051627184e-05,0.00029159006439174074,0.49732620320855614,748,0.21680590992233295
AR,EZH2,0,0,real,whole_gene,55,0.0007439657246009998,0.0006468403061286165,0.0008447573435037931,0.2807486631016043,748,-0.27811283171362927
AR,MLPH,0,0,real,whole_gene,55,0.011338304326730098,0.011057421283615062,0.011635930110303455,0.0,748,0.48380941201107674
AR,SELENBP1,0,0,real,whole_gene,55,0.005823612061151554,0.005668944929740532,0.0059760129272449294,0.001336898395721925,748,0.38442731167150423
AR,KRT10,0,0,real,whole_gene,55,-0.0008526443583897435,-0.0009361621300767066,-0.0007744998064333293,0.8008021390374331,748,0.03008211752333535
AR,EIF3K,0,0,real,whole_gene,55,-0.0032715182158342313,-0.00339350318511987,-0.003149757231054446,0.9812834224598931,748,-0.1774372514686037
AR,KIF2C,0,0,real,whole_gene,55,-0.0012661806656771508,-0.0013636015145593262,-0.0011585316073417957,0.8355614973262032,748,-0.3734436856644837
AR,MNDA,0,0,real,whole_gene,55,0.000568567450264544,0.00048758809632059626,0.0006538572203186974,0.27941176470588236,748,0.03757159016783799
AR,ATP6V1C1,0,0,real,whole_gene,55,-0.0013663345827918604,-0.0014386493495189036,-0.0012901235197495602,0.9090909090909091,748,0.17989245760156966
AR,TFAP2C,0,0,real,whole_gene,55,-0.0030718390082395946,-0.003133810248512089,-0.0030105284794406813,0.9973262032085561,748,-0.07610830774536648
AR,BUB1B,0,0,real,whole_gene,55,0.0005933227953824765,0.0005161536801809779,0.0006679369444351263,0.26871657754010697,748,-0.1464154394034979
AR,EFR3A,0,0,real,whole_gene,55,0.0007941388328760574,0.0007229668955520342,0.0008680379898326788,0.20320855614973263,748,0.3546622633889783
AR,VEZF1,0,0,real,whole_gene,55,0.001479316618975829,0.001399935655191678,0.0015634006441864645,0.08288770053475936,748,0.47157206158814924
AR,ASAP1,0,0,real,whole_gene,55,-0.001769536387784583,-0.0018439885664859109,-0.0016983397896706638,0.9532085561497327,748,0.10147532076913153
AR,BNIP3L,0,0,real,whole_gene,55,0.008252322543686366,0.008104628391267977,0.008391012126843839,0.0,748,0.4976349892235456
AR,BUB1,0,0,real,whole_gene,55,-0.0013091560158091664,-0.001389059162984642,-0.0012270174090752174,0.8516042780748663,748,-0.2525973807898906
AR,FGFR2,0,0,real,whole_gene,55,-0.0009373227164644004,-0.00100657997391317,-0.0008698154204469452,0.8582887700534759,748,0.25890852170817824
AR,MAGEF1,0,0,real,whole_gene,55,-0.0020686710494904107,-0.002159004078498574,-0.0019750646236690863,0.9385026737967914,748,-0.00223133957354976
AR,SELL,0,0,real,whole_gene,55,-0.001566329745222181,-0.0016874200299568127,-0.0014491355728717867,0.820855614973262,748,-0.054052039950525425
AR,MRPL36,0,0,real,whole_gene,55,-0.002144120089915612,-0.0022762738127961126,-0.0020148758136782686,0.9090909090909091,748,-0.21232756083290608
AR,LPL,0,0,real,whole_gene,55,-0.0017464178441666766,-0.001838173894983602,-0.0016590539171825684,0.9171122994652406,748,0.004747376117939472
AR,GMFG,0,0,real,whole_gene,55,-0.0020359043176775655,-0.0021572673270873525,-0.0019213522210718857,0.9077540106951871,748,-0.16749331945050028
AR,F12,0,0,real,whole_gene,55,-0.0011541842826627157,-0.0012513547346156523,-0.0010558997979989424,0.7954545454545454,748,-0.11029004324911251
AR,AURKA,0,0,real,whole_gene,55,-0.0004542022543824859,-0.0005266073768729773,-0.0003792116059886419,0.6778074866310161,748,-0.30508417375526076
AR,KDELR2,0,0,real,whole_gene,55,0.0009503960428898895,0.0008831185022933043,0.0010224394218451643,0.15775401069518716,748,0.02074290351245129
AR,S100A4,0,0,real,whole_gene,55,-0.003195817741679954,-0.0033174963736862665,-0.0030724147612587174,0.9786096256684492,748,-0.26669787369850145
AR,MDFIC,0,0,real,whole_gene,55,-0.0002845873734573435,-0.0003654628281895343,-0.000196401644942189,0.6082887700534759,748,0.06763931322441988
AR,CYB5R1,0,0,real,whole_gene,55,0.0057825062660095345,0.005621773962647596,0.005944779655595646,0.0,748,0.41536709248719733
AR,TMEM204,0,0,real,whole_gene,55,0.0009228183801573135,0.0008167093311214026,0.0010304545410290385,0.2580213903743315,748,0.1821763279125703
AR,FGF19,0,0,real,whole_gene,55,-0.001438883305344658,-0.0014948325059362137,-0.0013810162985329673,0.9679144385026738,748,0.11448182723006446
AR,CLSTN2,0,0,real,whole_gene,55,0.01684768506468551,0.016484060124497248,0.017202460366924195,0.0,748,0.5703903307366414
AR,PRR14,0,0,real,whole_gene,55,-0.001179631647725263,-0.0012770126194385195,-0.001082128327193175,0.8128342245989305,748,0.05980997678712361
AR,TP53INP1,0,0,real,whole_gene,55,0.007366893889503671,0.007209601063257852,0.007538983765419918,0.0,748,0.6025633932682587
ARID1A,AR,1,1,real,whole_gene,3,0.009116438580091722,0.008907968507566673,0.009312038498871699,0.004010695187165776,748,0.41992060557775257
ARID1A,CDH1,1,1,real,whole_gene,3,0.010117579839414786,0.009921799562812314,0.01030333163509616,0.0,748,0.2907229038957713
ARID1A,SMAD3,1,1,real,whole_gene,3,0.019272323898595897,0.019000825934358395,0.019565440107138215,0.0,748,0.5445218899917298
ARID1A,LOX,0,0,real,whole_gene,3,0.00047092415203976105,0.00042279909991778657,0.0005172146834819478,0.21122994652406418,748,0.24836657875991502
ARID1A,GABRP,0,0,real,whole_gene,3,-0.0008703429533298163,-0.0009430353373296155,-0.0007978198585165209,0.8048128342245989,748,0.02967752312432959
ARID1A,AKT1,0,0,real,whole_gene,3,0.008972741143592035,0.008770717995936664,0.009186813246299812,0.0,748,0.41254708473556373
BRCA1,ASPM,1,1,real,whole_gene,15,0.005143317803342073,0.004997472647572749,0.005283056991291024,0.013368983957219251,748,0.6128193865491278
BRCA1,ATM,1,1,real,whole_gene,15,0.0039034989627606087,0.003791711429676036,0.004008973415923568,0.008021390374331552,748,0.25481693216598617
BRCA1,BRCA2,1,1,real,whole_gene,15,0.006654086117317266,0.006536300296636022,0.006771341610063654,0.0,748,0.5807184409218504
BRCA1,CCNB1,1,1,real,whole_gene,15,0.005860509671919949,0.005734570287012387,0.0060011191332651325,0.001336898395721925,748,0.5298721254553093
BRCA1,CCND1,1,1,real,whole_gene,15,0.010977929933229049,0.010741586363367008,0.011234251222831162,0.0,748,0.3572145910103777
BRCA1,CDH3,-1,1,real,whole_gene,15,-0.003173996511773736,-0.0032734844754134613,-0.0030754043238327556,0.9946524064171123,748,-0.03688872215381856
BRCA1,CDKN1B,1,1,real,whole_gene,15,0.012974334916526557,0.012634644276863416,0.01330718274044625,0.0,748,0.24220248856035062
BRCA1,EGFR,-1,1,real,whole_gene,15,-0.0017168867923468745,-0.0018185462596109906,-0.0016188764696641533,0.8983957219251337,748,-0.07766863711297323
BRCA1,ESR1,1,1,real,whole_gene,15,0.0032624664962119074,0.0031548221227393376,0.0033596801785743895,0.00267379679144385,748,0.2598655818564718
BRCA1,FOXC1,-1,1,real,whole_gene,15,-0.0032623225702686698,-0.0033757364624673763,-0.0031536601684228494,0.9893048128342246,748,-0.13476477856445845
BRCA1,IGF1R,1,1,real,whole_gene,15,0.008304561757143926,0.008123000677331156,0.00849222113797524,0.0,748,0.25473266493788355
BRCA1,KRT5,1,1,real,whole_gene,15,-0.0001938233938094713,-0.00031758901740216127,-6.699423342627793e-05,0.5655080213903744,748,-0.17130111669128809
BRCA1,MDM2,1,1,real,whole_gene,15,0.01357031318773275,0.013232681046283818,0.01390767143013843,0.0,748,0.39917584703566844
BRCA1,MYC,1,1,real,whole_gene,15,0.0013255559649640524,0.0012135355129604332,0.0014171798275173556,0.15641711229946523,748,0.1759185885553722
BRCA1,VEGFA,1,1,real,whole_gene,15,0.00046941603105614903,0.0003994708154472957,0.0005388838431794603,0.32887700534759357,748,0.1296340226136769
BRCA1,KCNK1,0,0,real,whole_gene,15,-9.570498012816391e-05,-0.00016908441598750468,-2.1634784778421684e-05,0.5521390374331551,748,0.1301876748016679
BRCA1,C1S,0,0,real,whole_gene,15,-0.0013671734394362853,-0.0014451417771027774,-0.0012879537320683366,0.9077540106951871,748,-0.12042402463119994
BRCA1,CST7,0,0,real,whole_gene,15,-0.002181410424763241,-0.002263561506443758,-0.002100999324699557,0.9745989304812834,748,-0.18904373530427665
BRCA1,PTTG1,0,0,real,whole_gene,15,0.002529153648768877,0.0024337292438163,0.002621670751446452,0.026737967914438502,748,0.326259759261368
BRCA1,PLOD2,0,0,real,whole_gene,15,0.0006629807888671308,0.0005828412369876421,0.0007471804602408644,0.27406417112299464,748,0.29756051036845194
BRCA1,CDKN2A,0,0,real,whole_gene,15,-0.0002681666165889109,-0.00034988472466033316,-0.00018809499889018658,0.5628342245989305,748,-0.053811142623912414
BRCA1,MTDH,0,0,real,whole_gene,15,0.0008886582826956455,0.0007991834800423121,0.0009838103159522103,0.21657754010695188,748,0.5264064158737523
BRCA1,CCND2,0,0,real,whole_gene,15,-0.00035696304760169365,-0.00044642224847903436,-0.00028011016003059406,0.6122994652406417,748,-0.09602757347912813
BRCA1,CD55,0,0,real,whole_gene,15,0.0009901703371037196,0.0009162719917548798,0.0010613552314769276,0.16443850267379678,748,0.11857402604209709
BRCA1,RGS1,0,0,real,whole_gene,15,-0.0006223636414978571,-0.0007045078726015157,-0.0005382489607017413,0.7473262032085561,748,-0.023588166670125386
BRCA1,FAM107B,0,0,real,whole_gene,15,-9.046396590875563e-05,-0.0001485047470396399,-2.729699805622902e-05,0.5066844919786097,748,0.1431071625149742
BRCA1,ACLY,0,0,real,whole_gene,15,0.0049339473870899965,0.004801246173884854,0.005054316422166411,0.0,748,0.5693029337881489
BRCA1,ELN,0,0,real,whole_gene,15,-0.002855401406265504,-0.0029625937089632366,-0.002752757923102336,0.9812834224598931,748,-0.2167761358387608
BRCA1,CEP55,0,0,real,whole_gene,15,0.004499896281106654,0.00439167638914618,0.004606347140402048,0.00267379679144385,748,0.5223007799760556
BRCA1,S100A6,0,0,real,whole_gene,15,-0.0032260512027544185,-0.0033309082206672332,-0.0031144557093569334,0.9772727272727273,748,-0.18548311719600935
BRD4,BCL2,1,1,real,whole_gene,2,0.009922764992753106,0.009663517074858682,0.010173352653951941,0.0,748,0.16915195346763998
BRD4,STC2,1,1,real,whole_gene,2,0.004710605426703094,0.004583187944135619,0.004831845048203261,0.001336898395721925,748,0.09880344577589893
BRD4,FAM107B,0,0,real,whole_gene,2,0.0002485613804725582,0.00019707227218833867,0.00029873231446632495,0.3689839572192513,748,0.16948818936160448
BRD4,CDC20,0,0,real,whole_gene,2,-0.0005704523815604103,-0.0006409244830625714,-0.0005036309661683817,0.7259358288770054,748,0.14961962003515242
CBFB,RUNX1,1,1,real,whole_gene,1,0.013840438454675882,0.013454468907180796,0.014230468885226255,0.0,748,0.20068515209954968
CBFB,BRD4,0,0,real,whole_gene,1,0.001168084325585946,0.0010966999639272226,0.0012342244639756978,0.10026737967914438,748,0.2877127881052607
DNMT1,APC,1,1,real,whole_gene,38,-0.0006603454016381456,-0.0007316075110031477,-0.0005915201234497595,0.7433155080213903,748,0.24044262182480622
DNMT1,AR,1,1,real,whole_gene,38,0.0008885631332366501,0.0007843680872609704,0.0009913778064223396,0.23663101604278075,748,0.021467032781326275
DNMT1,BAG1,1,1,real,whole_gene,38,0.008158387354518654,0.007951419892654058,0.008376014031456956,0.0,748,0.02074353447310302
DNMT1,BBC3,1,1,real,whole_gene,38,-0.0011914227922312558,-0.0012744308200560237,-0.0011002173687988375,0.8248663101604278,748,0.08748338249544839
DNMT1,BCL2,1,1,real,whole_gene,38,0.008348933162678982,0.008172187076459446,0.008543420316036809,0.0,748,0.05181754667264791
DNMT1,BIRC5,-1,1,real,whole_gene,38,0.00634644910607673,0.006216852540969342,0.006477787260955147,0.0,748,0.41793398402303844
DNMT1,BRCA1,1,1,real,whole_gene,38,0.025084664528183444,0.024725125395667364,0.025456294532636606,0.0,748,0.47428595006192814
DNMT1,CCNB2,1,1,real,whole_gene,38,8.902394685084171e-05,3.276309666660442e-05,0.00014529909778061807,0.4572192513368984,748,0.4574333898775011
DNMT1,CD44,1,1,real,whole_gene,38,0.01768543856907819,0.01732984259464135,0.018057996776673375,0.0,748,0.19657078291491123
DNMT1,CDH1,-1,1,real,whole_gene,38,0.011601964548709943,0.011395934827171507,0.011820622933172513,0.0,748,0.10848020152950967
DNMT1,CDH3,1,1,real,whole_gene,38,8.990416060900794e-05,1.230374475610775e-05,0.00016509280106241132,0.4612299465240642,748,0.1896598078434958
DNMT1,CDKN2A,1,1,real,whole_gene,38,0.007789225430674386,0.007630089496680717,0.007938010629091982,0.0,748,0.17432712291308045
DNMT1,DNMT3A,1,1,real,whole_gene,38,0.055615647923061874,0.05489744884676653,0.05634915463505611,0.0,748,0.5332568473831824
DNMT1,DNMT3B,1,1,real,whole_gene,38,0.03451781507528349,0.03405310467617054,0.03497985763885139,0.0,748,0.5067436989393105
DNMT1,EGFR,1,1,real,whole_gene,38,7.681254519119825e-05,4.149728995015603e-06,0.00014854106355152244,0.4786096256684492,748,0.1311940922739549
DNMT1,ESR1,-1,1,real,whole_gene,38,0.0006006512907541186,0.0005082433574348235,0.0006975002602145721,0.2807486631016043,748,-0.02884436411022332
DNMT1,FGFR1,1,1,real,whole_gene,38,-0.0018435542929897653,-0.0018931892437147762,-0.0017866247349212017,0.9906417112299465,748,0.09953857109020636
DNMT1,GSTP1,1,1,real,whole_gene,38,0.0034254141033207086,0.0032866570995379748,0.003561008692189467,0.0053475935828877,748,0.03926648153578281
DNMT1,JUP,1,1,real,whole_gene,38,0.00439094107178058,0.00427592466616569,0.0045181375874228,0.0066844919786096255,748,0.178359069720391
DNMT1,LOX,1,1,real,whole_gene,38,-0.0009597392206174885,-0.0010333114834033372,-0.0008897177764229513,0.8422459893048129,748,0.1339027988302309
DNMT1,MDM2,1,1,real,whole_gene,38,0.014910631850814204,0.014641787937014643,0.01518578862308273,0.0,748,0.1296575490324581
DNMT1,MMP2,1,1,real,whole_gene,38,-0.0013214799443528765,-0.0013997985962438007,-0.0012487759570584491,0.8957219251336899,748,0.039091488564676716
DNMT1,PLAT,1,1,real,whole_gene,38,-0.0017530495740818585,-0.0018274254870110026,-0.001682586146198188,0.9692513368983957,748,-0.13769728948561344
DNMT1,PRC1,1,1,real,whole_gene,38,0.00582540337251144,0.005669885137537163,0.005981821287711817,0.008021390374331552,748,0.4561115621419993
DNMT1,PTEN,1,1,real,whole_gene,38,0.0006412874455704824,0.0005716398968467137,0.0007150754997790608,0.25267379679144386,748,0.03325297983740048
DNMT1,RASSF1,1,1,real,whole_gene,38,0.01179504446492741,0.011490146986118792,0.012110589460958271,0.0,748,0.2177786521850975
DNMT1,RB1,-1,1,real,whole_gene,38,0.0020001491546670696,0.0019258747101790854,0.0020706018282496074,0.01871657754010695,748,0.08222127756538929
DNMT1,RUNX1,1,1,real,whole_gene,38,0.006281346873190991,0.006063527493958018,0.006469749041308803,0.0,748,0.17179706269007777
DNMT1,SFRP1,1,1,real,whole_gene,38,0.004136505595752024,0.0039951650165527776,0.0042897830268744976,0.0106951871657754,748,0.1176831331719181
DNMT1,TP53,1,1,real,whole_gene,38,0.020083567468572323,0.019776153174451423,0.02039184849918135,0.0,748,0.24084756181679437
DNMT1,VEGFA,1,1,real,whole_gene,38,0.0029618513733463995,0.00287153492949894,0.003057035311427568,0.0,748,0.24570789452416947
DNMT1,WIF1,1,1,real,whole_gene,38,0.00207354397269766,0.0019753147834690324,0.0021822974468224863,0.07754010695187166,748,-0.0052411792060132805
DNMT1,RBP1,1,1,real,whole_gene,38,0.0005821586790313671,0.0004973237966147873,0.0006635557489837781,0.2994652406417112,748,0.09925765905711992
DNMT1,SCNN1A,1,1,real,whole_gene,38,-0.0016748426288263395,-0.001741506193045264,-0.0016056117523605196,0.9852941176470589,748,-0.024719441723390877
DNMT1,CD55,1,1,real,whole_gene,38,0.00017874194058023515,0.00010693868606827816,0.0002465694267140901,0.43315508021390375,748,0.04235209851963845
DNMT1,MUC1,1,1,real,whole_gene,38,0.0004550527816525459,0.00037609478824505483,0.0005275052135960487,0.2927807486631016,748,-0.08701288216935889
DNMT1,ELMO3,1,1,real,whole_gene,38,0.00351599036735016,0.0033865319546936713,0.003650128800379828,0.02406417112299465,748,0.04707442819799403
DNMT1,CD4,1,1,real,whole_gene,38,0.0007670360055806885,0.000690408610451823,0.0008416948480317426,0.23128342245989306,748,0.23575386993281025
DNMT1,ETV3,0,0,real,whole_gene,38,0.005106991154611537,0.004991071763445926,0.005216348103476679,0.001336898395721925,748,0.3704354321455436
DNMT1,ID1,0,0,real,whole_gene,38,-0.002018033470145016,-0.002102967894373795,-0.001934993190706646,0.9612299465240641,748,-0.12063223472317885
DNMT1,KIF23,0,0,real,whole_gene,38,0.002206745710673803,0.0021269436325353315,0.0022850221328911714,0.02540106951871658,748,0.5615090082994425
DNMT1,RUNDC1,0,0,real,whole_gene,38,0.001428222150081991,0.0013526286629749514,0.0015063137004416322,0.08823529411764706,748,0.05220073626508209
DNMT1,DSTN,0,0,real,whole_gene,38,-0.00010173324451560973,-0.00021708004003861308,1.9197657557227668e-05,0.5133689839572193,748,-0.06746354655986485
DNMT1,SLC7A2,0,0,real,whole_gene,38,-0.0003952427106077753,-0.00045857926399746893,-0.0003287349621920551,0.6350267379679144,748,-0.0027763037725436605
DNMT1,CPXM1,0,0,real,whole_gene,38,-0.0011985622045921024,-0.001277172530224338,-0.0011198418949101502,0.8676470588235294,748,0.05190442631143619
DNMT1,FXYD5,0,0,real,whole_gene,38,-0.0012639850138150377,-0.0013463610195519093,-0.0011756888058552443,0.8917112299465241,748,-0.006728942812351522
DNMT1,MAP3K1,0,0,real,whole_gene,38,-0.0003036803892546342,-0.00037380258208775523,-0.0002349160254103721,0.6443850267379679,748,0.19434886388794717
DNMT1,CTHRC1,0,0,real,whole_gene,38,-0.0014275592900380983,-0.0015182206634790645,-0.001338214158260431,0.8903743315508021,748,0.15066163643832503
DNMT1,ECM1,0,0,real,whole_gene,38,-0.0007975154177828585,-0.0008644347966957005,-0.0007352811289644501,0.8435828877005348,748,-0.09671180236122379
DNMT1,CHAD,0,0,real,whole_gene,38,-0.0019293117295426068,-0.0020120999861416066,-0.0018498182058132658,0.9759358288770054,748,-0.12600777138829777
DNMT1,KRT23,0,0,real,whole_gene,38,0.001234023120011902,0.001147984974633084,0.0013313338893765363,0.1657754010695187,748,0.09910364058353376
DNMT1,GREB1,0,0,real,whole_gene,38,0.00011917199676361632,4.253519960341249e-05,0.0001910955173361045,0.4358288770053476,748,0.11292116070604087
DNMT1,SFRP4,0,0,real,whole_gene,38,-0.0017933792813138217,-0.0018718569376505918,-0.0017174714901725268,0.963903743315508,748,-0.029492021823656588
DNMT1,AP2B1,0,0,real,whole_gene,38,0.0025056871276767185,0.0024217503234267197,0.00258789449029892,0.014705882352941176,748,0.2169361884819099
DNMT1,ADAMTS2,0,0,real,whole_gene,38,-0.0009215883598554991,-0.001006736055537584,-0.0008372492971664044,0.7887700534759359,748,0.158601222086338
DNMT1,SCUBE2,0,0,real,whole_gene,38,-0.0017089089370829031,-0.0017913519823342672,-0.0016319145165799268,0.9532085561497327,748,-0.10222393758471249
DNMT1,ECH1,0,0,real,whole_gene,38,-0.00025436860889382185,-0.0003547855018623121,-0.00015137709764790093,0.5427807486631016,748,-0.11648388627418131
DNMT1,S100A10,0,0,real,whole_gene,38,-0.0009345533194704358,-0.0010153277266319047,-0.000855677674947608,0.8262032085561497,748,0.0028880721817475907
DNMT1,RPL37,0,0,real,whole_gene,38,-0.0008706085178038215,-0.0009658232969568066,-0.0007721844684613153,0.733957219251337,748,-0.09825915541476153
